competition_name,season_name,competition_short,tournament_id,match_id,team,player,position,position_id,from,to,jersey_number,starter,position_x,position_y
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Luis Alfonso Abram Ugarelli,,,,,2,False,,
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Aldo Sebastián Corzo Chávez,Right Center Back,3.0,00:00,,3,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Carlos Alberto Cáceda Oyaguez,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Jesús Abdallah Castillo Molina,Center Defensive Midfield,10.0,45:00,77:14,13,False,45.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Carlos Augusto Zambrano Ochandarte,Center Back,4.0,00:00,77:14,5,True,25.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,José Daniel Rivera Martínez,Center Attacking Midfield,19.0,55:34,77:14,24,False,78.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Joao Alberto Grimaldo Ubidia,,,,,25,False,,
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Franco Zanelatto Téllez,Left Center Midfield,15.0,62:40,77:14,26,False,60.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Diego Alonso Romero Cachay,,,,,21,False,,
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Piero Aldair Quispe Córdova,,,,,23,False,,
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Brayan Roberto Reyna Casaverde,Left Attacking Midfield,20.0,00:00,20:39,11,True,78.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939986,Peru,Oliver Sonne,Right Wing Back,7.0,00:00,77:14,19,True,38.0,70.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Gregory Leigh,Left Wing Back,8.0,00:00,86:10,22,True,38.0,10.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Demarai Gray,Left Wing,21.0,00:00,54:50,7,True,88.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Kasey Palmer,Left Defensive Midfield,11.0,00:00,86:10,14,True,45.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Michail Antonio,Center Forward,23.0,00:00,54:50,9,True,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Ethan Pinnock,Left Center Back,5.0,00:00,,5,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Bobby Armani De Cordova-Reid,Right Defensive Midfield,9.0,00:00,67:46,10,True,45.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Wes Harding,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Michael Hector,Right Center Back,3.0,67:45,67:46,3,False,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Shamar Nicholson,Right Wing,17.0,00:00,22:27,11,True,88.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Joël Latibeaudiere,Center Back,4.0,00:00,67:46,15,True,25.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Di'Shon Bernard,Right Center Back,3.0,00:00,67:45,6,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Kevon Jamar Lambert,,,,,19,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Damion Lowe,Left Attacking Midfield,20.0,67:38,67:46,17,False,78.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Dexter Lembikisa,Right Wing Back,7.0,00:00,48:41,2,True,38.0,70.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Coniah Boyce-Clarke,,,,,13,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Jonathan Bell,,,,,21,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Alexander Andre Marshsall,,,,,18,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Richard Larkland King,,,,,4,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Karoy Anderson,,,,,16,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Jahmali Waite,Goalkeeper,1.0,00:00,,23,True,8.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Renaldo Showayne Cephas,Left Attacking Midfield,20.0,79:54,86:10,20,False,78.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Shaquan Davis,,,,,1,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Jamaica,Kaheim Dixon,Right Attacking Midfield,18.0,80:09,86:10,8,False,78.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Edson Omar Álvarez Velázquez,Center Defensive Midfield,10.0,00:00,29:55,4,True,45.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Carlos Uriel Antuna Romero,Right Wing,17.0,00:00,76:40,15,True,88.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,13.0,00:00,67:00,17,True,60.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Carlos Alberto Rodríguez Gómez,Right Center Midfield,13.0,67:00,77:27,8,False,60.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Ernesto Alexis Vega Rojas,,,,,10,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Johan Felipe Vásquez Ibarra,Left Center Back,5.0,00:00,,5,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,César Jasib Montes Castro,Right Center Back,3.0,00:00,,3,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Roberto Carlos Alvarado Hernández,Right Wing,17.0,76:40,,25,False,88.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Jordi Cortizo de la Piedra,,,,,16,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,10.0,29:55,77:27,7,False,45.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,2.0,00:00,,2,True,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,César Saúl Huerta Valera,,,,,21,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,6.0,00:00,,6,True,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,15.0,00:00,76:47,24,True,60.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Santiago Tomás Giménez,Center Forward,23.0,00:00,66:54,11,True,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Carlos Acevedo López,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Israel Reyes Romero,,,,,19,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Julián Andrés Quiñones Quiñones,Left Wing,21.0,00:00,,9,True,88.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Julio José González Vela-Alvizu,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Erick Daniel Sánchez Ocegueda,Left Center Midfield,15.0,76:47,77:27,14,False,60.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Bryan Alonso González Olivan,,,,,26,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Guillermo Martínez Ayala,Center Forward,23.0,66:54,,22,False,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Jesús Gilberto Orozco Chiquete,,,,,13,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Brian Alberto García Carpizo,,,,,20,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,Marcelo Flores,,,,,18,False,,
Copa America,2024,Copa América,Copa América_2024,3939971,Mexico,José Raúl Rangel Aguilar,,,,,23,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,José Salomón Rondón Giménez,Center Forward,23.0,00:00,81:14,23,True,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Tomás Eduardo Rincón Hernández,,,,,8,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Yordan Hernando Osorio Paredes,Left Center Back,5.0,00:00,,3,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Jhonder Leonel Cádiz Fernández,Center Forward,23.0,81:14,,9,False,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Darwin Daniel Machís Marcano,Right Wing,17.0,70:24,,11,False,88.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Jefferson David Savarino Quintero,Center Attacking Midfield,19.0,00:00,29:28,7,True,78.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Cristian Sleiker Cásseres Yepes,Right Defensive Midfield,9.0,45:00,45:00,18,False,45.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Yangel Clemente Herrera Ravelo,Left Defensive Midfield,11.0,00:00,45:00,6,True,45.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,José David Contreras Bernard ,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Alexander David González Sibulo,,,,,21,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Yeferson Julio Soteldo Martínez,Left Wing,21.0,00:00,81:10,10,True,88.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Jhon Carlos Chancellor Cedeño,,,,,5,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Rafael Enrique Romo Pérez,Goalkeeper,1.0,00:00,,22,True,8.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Eduard Alexander Bello Gil,Right Wing,17.0,00:00,29:28,25,True,88.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Christian Frederick Bayoi Makoun Reyes,Right Defensive Midfield,9.0,88:24,88:53,14,False,45.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Miguel Ángel Navarro Zárate,Left Back,6.0,00:00,81:59,15,True,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Joel David Graterol Nader,,,,,1,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,José Andrés Martínez Torres,Right Defensive Midfield,9.0,00:00,45:00,13,True,45.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Eric Kleybel Ramírez Matheus,,,,,19,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Wilker José Ángel Romero,Left Wing,21.0,81:10,81:59,20,False,88.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Nahuel Adolfo Ferraresi Hernández,Right Center Back,3.0,00:00,,2,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Daniel Alejandro Pereira Gil,,,,,26,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Jon Mikel Aramburu Mejías,Right Back,2.0,00:00,81:59,4,True,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Kervin Mario Andrade Navarro,,,,,24,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Matías Rafael Lacava González,,,,,17,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Venezuela,Telasco José Segovia Pérez,,,,,16,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Carlos Uriel Antuna Romero,Right Midfield,12.0,00:00,72:17,15,True,62.0,66.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Orbelín Pineda Alvarado,Left Midfield,16.0,77:01,,17,False,62.0,14.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Carlos Alberto Rodríguez Gómez,Right Center Midfield,13.0,00:00,60:13,8,True,60.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Ernesto Alexis Vega Rojas,Right Center Midfield,13.0,60:13,,10,False,60.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Johan Felipe Vásquez Ibarra,Left Center Back,5.0,00:00,,5,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,César Jasib Montes Castro,Right Center Back,3.0,00:00,45:00,3,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Roberto Carlos Alvarado Hernández,,,,,25,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Jordi Cortizo de la Piedra,,,,,16,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,10.0,00:00,,7,True,45.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,2.0,00:00,,2,True,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,César Saúl Huerta Valera,Right Midfield,12.0,72:17,,21,False,62.0,66.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,6.0,00:00,,6,True,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,15.0,00:00,,24,True,60.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Santiago Tomás Giménez,Center Forward,23.0,00:00,60:30,11,True,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Carlos Acevedo López,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Israel Reyes Romero,Right Center Back,3.0,45:00,,19,False,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Julián Andrés Quiñones Quiñones,Left Midfield,16.0,00:00,77:01,9,True,62.0,14.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Julio José González Vela-Alvizu,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Erick Daniel Sánchez Ocegueda,,,,,14,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Bryan Alonso González Olivan,,,,,26,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Guillermo Martínez Ayala,Center Forward,23.0,60:30,,22,False,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Jesús Gilberto Orozco Chiquete,,,,,13,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Brian Alberto García Carpizo,,,,,20,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,Marcelo Flores,,,,,18,False,,
Copa America,2024,Copa América,Copa América_2024,3939979,Mexico,José Raúl Rangel Aguilar,,,,,23,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Carlos Armando Gruezo Arboleda,Right Center Forward,22.0,75:16,75:37,8,False,100.0,48.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,John Yeboah Zamora,,,,,9,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Ángel Israel Mena Delgado,Left Midfield,16.0,74:26,75:37,15,False,62.0,14.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Enner Remberto Valencia Lastra,Left Center Forward,24.0,00:00,62:13,13,True,100.0,32.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,3.0,00:00,52:53,2,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Alexander Domínguez Carabalí,Goalkeeper,1.0,00:00,,22,True,8.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,José Adoni Cifuentes Charcopa,,,,,5,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Hernán Ismael Galíndez,,,,,1,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Janner Hitcler Corozo Alman,,,,,20,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Julio Joao Ortiz Landázuri,,,,,18,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,11.0,00:00,75:37,23,True,45.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,2.0,00:00,37:51,17,True,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Wellington Moisés Ramírez Preciado,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Alan Steven Franco Palma,Right Defensive Midfield,9.0,00:00,,21,True,45.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Piero Martín Hincapié Reyna,Left Back,6.0,00:00,,3,True,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Jeremy Leonel Sarmiento Morante,Left Midfield,16.0,00:00,74:26,16,True,62.0,14.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Willian Joel Pacho Tenorio,Left Center Back,5.0,00:00,,6,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Jackson Gabriel Porozo Vernaza,,,,,25,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,José Andrés Hurtado Cheme,Right Back,2.0,89:39,,24,False,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Jordy Josué Caicedo Medina,,,,,19,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Alan Steve Minda García,Right Midfield,12.0,67:13,75:37,14,False,62.0,66.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Joel Leandro Ordóñez Guerrero,,,,,4,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Layan Manuel Loor Requelme,,,,,7,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Kevin José Rodríguez Cortez,Right Center Forward,22.0,00:00,75:16,11,True,100.0,48.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Ray Kendry Páez Andrade,Right Midfield,12.0,00:00,67:13,10,True,62.0,66.0
Copa America,2024,Copa América,Copa América_2024,3939988,Ecuador,Norman Andres Micolta Arroyo,,,,,26,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Carlos Uriel Antuna Romero,Right Midfield,12.0,67:13,,15,False,62.0,66.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,13.0,00:00,67:13,17,True,60.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Carlos Alberto Rodríguez Gómez,,,,,8,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Ernesto Alexis Vega Rojas,Left Back,6.0,90:03,90:04,10,False,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Johan Felipe Vásquez Ibarra,Left Center Back,5.0,00:00,62:05,5,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,César Jasib Montes Castro,Right Center Back,3.0,00:00,,3,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Roberto Carlos Alvarado Hernández,,,,,25,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Jordi Cortizo de la Piedra,Left Midfield,16.0,84:58,90:04,16,False,62.0,14.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,10.0,00:00,67:14,7,True,45.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,2.0,00:00,,2,True,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,César Saúl Huerta Valera,Right Midfield,12.0,00:00,67:13,21,True,62.0,66.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,6.0,00:00,90:03,6,True,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,15.0,00:00,67:14,24,True,60.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Santiago Tomás Giménez,Center Forward,23.0,00:00,67:14,11,True,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Carlos Acevedo López,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Israel Reyes Romero,,,,,19,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Julián Andrés Quiñones Quiñones,Left Midfield,16.0,00:00,84:58,9,True,62.0,14.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Julio José González Vela-Alvizu,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Erick Daniel Sánchez Ocegueda,Right Defensive Midfield,9.0,85:04,,14,False,45.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Bryan Alonso González Olivan,,,,,26,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Guillermo Martínez Ayala,Right Center Midfield,13.0,67:13,67:14,22,False,60.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Jesús Gilberto Orozco Chiquete,,,,,13,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Brian Alberto García Carpizo,,,,,20,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,Marcelo Flores,,,,,18,False,,
Copa America,2024,Copa América,Copa América_2024,3939988,Mexico,José Raúl Rangel Aguilar,,,,,23,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Antonee Robinson,Left Back,6.0,00:00,,5,True,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Shaquell Moore,,,,,16,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Christian Pulisic,Right Wing,17.0,00:00,71:36,10,True,88.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Weston McKennie,Right Center Midfield,13.0,00:00,71:36,8,True,60.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Matthew Charles Turner,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Miles Gordon Robinson,,,,,12,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Sean Johnson,,,,,25,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Tyler Adams,Center Defensive Midfield,10.0,00:00,88:37,4,True,45.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Cameron Carter-Vickers,,,,,2,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Tim Ream,Left Center Back,5.0,00:00,24:37,13,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Mark McKenzie,,,,,24,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Ethan Horvath,,,,,18,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Haji Wright,Right Back,2.0,78:21,78:35,19,False,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Joshua Sargent,Left Center Midfield,15.0,71:19,71:36,26,False,60.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Brenden Aaronson,,,,,11,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Ricardo Daniel Pepi,Center Forward,23.0,40:33,,9,False,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,João Lucas de Souza Cardoso,,,,,15,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Luca de la Torre,,,,,14,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Giovanni Reyna,Left Wing,21.0,00:00,78:35,7,True,88.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Joseph Scally,Right Back,2.0,00:00,55:40,22,True,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Yunus Dimoara Musah,Left Center Midfield,15.0,00:00,71:19,6,True,60.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Malik Tillman,Left Center Back,5.0,88:32,88:37,17,False,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Chris Richards,Right Center Back,3.0,00:00,88:37,3,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Kristoffer Lund,,,,,23,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,United States,Folarin Balogun,Center Forward,23.0,00:00,40:33,20,True,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Luis Alberto Suárez Díaz,Center Forward,23.0,88:16,,9,False,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Nahitan Michel Nández Acosta,Right Back,2.0,00:00,88:38,8,True,28.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,,,,,10,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,José María Giménez de Vargas,Left Back,6.0,71:01,71:37,2,False,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Rodrigo Bentancur Colmán,Center Attacking Midfield,19.0,78:22,88:38,6,False,78.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Guillermo Varela Olivera,,,,,13,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,9.0,00:00,,15,True,45.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Mathías Olivera Miramontes,Left Center Back,5.0,00:00,71:37,16,True,25.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Lucas René Olaza Catrofe,,,,,24,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Diego Nicolás De La Cruz Arcosa,Center Attacking Midfield,19.0,00:00,78:22,7,True,78.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Paul Brian Rodríguez Bravo,,,,,18,False,,
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,23.0,00:00,88:16,19,True,105.0,40.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Ronald Federico Araújo da Silva,Right Center Back,3.0,00:00,36:41,4,True,25.0,52.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Matías Nicolás Viña Susperreguy,Left Back,6.0,00:00,71:01,17,True,28.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Maximiliano Javier Araújo Vilches,Left Wing,21.0,00:00,26:26,20,True,88.0,12.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Sebastián Enzo Cáceres Ramos,Left Defensive Midfield,11.0,88:11,88:38,3,False,45.0,28.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Facundo Pellistri Rebollo,Right Wing,17.0,00:00,,11,True,88.0,68.0
Copa America,2024,Copa América,Copa América_2024,3939990,Uruguay,Manuel Ugarte Ribeiro,Left Defensive Midfield,11.0,00:00,88:11,5,True,45.0,28.0
